lat,lon,hour,dow,is_weekend,crime_type,severity
12.971,77.711419,6,6,1,vehicle_theft,1
12.938474,77.628266,15,6,1,assault,3
12.980529,77.603162,18,0,0,theft,1
12.970867,77.580596,13,0,0,fraud,1
12.962261,77.580769,17,3,0,harassment,1
12.976156,77.535169,1,0,0,theft,2
12.931669,77.587852,15,1,0,theft,1
12.929145,77.585716,6,0,0,theft,1
13.005301,77.67863,8,3,0,theft,2
13.011998,77.693386,17,4,0,theft,1
12.984738,77.607142,15,1,0,theft,2
12.98941,77.541964,21,4,0,theft,1
12.933462,77.624948,1,2,0,assault,3
13.002724,77.70057,8,6,1,vehicle_theft,2
12.96295,77.575489,15,2,0,theft,2
13.032797,77.599712,18,3,0,theft,1
13.000763,77.695188,21,2,0,assault,3
12.929372,77.583149,15,0,0,burglary,2
12.971277,77.749828,23,0,0,theft,1
12.98122,77.620972,23,1,0,assault,2
12.855268,77.51408,22,2,0,burglary,1
12.985488,77.606986,11,5,1,theft,1
12.971815,77.529509,6,5,1,theft,1
12.974387,77.534659,0,3,0,burglary,2
12.934865,77.623361,0,4,0,harassment,1
13.000509,77.573847,14,0,0,theft,1
13.002549,77.703046,22,1,0,theft,1
12.912054,77.641078,21,1,0,burglary,2
13.00871,77.692831,8,6,1,vehicle_theft,3
12.998033,77.555207,19,4,0,theft,2
13.087355,77.593564,0,5,1,burglary,2
12.89952,77.623172,8,4,0,vehicle_theft,2
12.935573,77.624914,1,3,0,harassment,1
12.975546,77.607796,22,4,0,assault,3
12.999024,77.564757,18,5,1,theft,2
12.982235,77.620504,5,0,0,assault,2
12.842567,77.657029,9,3,0,theft,1
13.009071,77.569623,13,6,1,theft,1
12.978251,77.580022,19,4,0,theft,1
12.905254,77.645093,20,3,0,burglary,3
12.983612,77.604733,17,3,0,theft,1
12.970453,77.642706,3,1,0,theft,1
13.02159,77.604728,18,2,0,vehicle_theft,2
12.958157,77.634582,23,6,1,harassment,1
12.958985,77.691116,10,2,0,assault,3
12.906122,77.61733,0,3,0,vehicle_theft,2
12.961137,77.576262,12,1,0,theft,1
13.024612,77.532672,10,1,0,theft,1
12.974406,77.529838,0,3,0,theft,1
12.956297,77.700891,18,2,0,theft,1
12.918637,77.561697,20,3,0,theft,1
12.907654,77.652247,23,6,1,fraud,1
13.033226,77.519947,21,5,1,theft,1
12.938678,77.574751,4,4,0,fraud,2
12.931218,77.586678,21,6,1,theft,1
12.967874,77.519645,17,6,1,theft,1
12.978242,77.568583,9,2,0,theft,2
13.010049,77.694273,10,5,1,theft,1
12.971179,77.634687,2,3,0,harassment,1
12.942232,77.703868,12,0,0,vehicle_theft,3
12.988363,77.609359,8,0,0,harassment,1
13.034203,77.599276,5,6,1,theft,1
12.935647,77.624712,19,3,0,harassment,1
12.846648,77.661239,3,0,0,burglary,2
12.962943,77.577073,18,4,0,theft,1
13.028098,77.540533,20,3,0,theft,2
12.970956,77.577279,7,6,1,theft,1
12.968762,77.571791,19,0,0,theft,1
12.98101,77.626938,0,3,0,theft,1
12.979154,77.604588,22,3,0,theft,1
12.929879,77.549235,3,2,0,vehicle_theft,2
12.912966,77.611385,18,2,0,vehicle_theft,2
13.098582,77.594168,13,2,0,vehicle_theft,3
12.906105,77.61731,20,6,1,vehicle_theft,2
12.976016,77.570789,20,2,0,fraud,1
12.932794,77.58355,23,5,1,theft,1
13.017435,77.477245,21,4,0,fraud,2
12.997595,77.55526,14,4,0,theft,1
13.014905,77.538622,6,4,0,theft,2
12.901448,77.59278,18,6,1,burglary,2
12.981838,77.57214,17,6,1,theft,1
12.97105,77.578096,13,6,1,theft,1
13.004494,77.571128,11,2,0,fraud,1
12.933781,77.622867,1,4,0,theft,2
12.972942,77.535621,9,5,1,theft,1
12.847271,77.586427,23,5,1,fraud,2
12.985068,77.737009,0,6,1,theft,1
12.918458,77.585967,19,0,0,vehicle_theft,2
12.977234,77.748372,5,2,0,theft,1
12.965986,77.735052,2,5,1,fraud,1
12.955753,77.70099,5,0,0,theft,1
12.970184,77.640088,0,5,1,theft,1
13.000785,77.575196,4,2,0,burglary,2
12.994072,77.613177,19,6,1,theft,1
12.934991,77.62501,2,6,1,assault,3
13.104576,77.594419,3,6,1,theft,2
12.835537,77.666671,5,6,1,vehicle_theft,2
12.985776,77.60485,12,0,0,theft,1
13.008172,77.719055,4,3,0,theft,2
12.969062,77.606722,1,6,1,assault,3
13.034636,77.596084,10,6,1,vehicle_theft,2
13.018722,77.537197,18,5,1,theft,1
12.975205,77.746033,0,3,0,burglary,2
13.005273,77.547116,19,6,1,theft,1
12.914123,77.609784,23,2,0,vehicle_theft,3
13.035666,77.598733,10,5,1,theft,1
13.015949,77.574405,11,6,1,vehicle_theft,1
13.002895,77.566864,17,4,0,theft,1
12.906934,77.615904,19,1,0,vehicle_theft,3
12.959049,77.579043,10,4,0,theft,1
13.104226,77.61506,17,0,0,theft,1
12.975061,77.536346,22,4,0,theft,1
13.000514,77.550156,11,5,1,burglary,3
12.983056,77.623443,16,0,0,theft,2
12.974366,77.644073,0,6,1,theft,1
12.999206,77.630833,19,0,0,vehicle_theft,1
12.880754,77.566071,18,2,0,assault,2
12.967263,77.571349,18,5,1,harassment,1
12.925394,77.551006,3,0,0,burglary,2
12.962564,77.747968,2,3,0,burglary,2
12.959744,77.643342,2,5,1,vehicle_theft,2
12.997812,77.55506,17,4,0,theft,2
12.914098,77.567899,22,6,1,theft,1
13.091537,77.591637,3,1,0,vehicle_theft,2
12.990772,77.561907,8,4,0,theft,1
12.840913,77.656091,5,1,0,burglary,2
12.976895,77.571036,11,0,0,theft,2
12.932292,77.582457,21,2,0,theft,1
13.130409,77.555821,4,2,0,vehicle_theft,1
12.985615,77.605818,10,1,0,theft,1
12.980747,77.620506,22,2,0,assault,2
13.001493,77.568082,15,0,0,fraud,1
12.845343,77.662765,19,4,0,fraud,1
12.841026,77.658875,2,3,0,burglary,3
12.908495,77.640964,14,3,0,burglary,2
12.964416,77.573226,21,4,0,harassment,1
12.99021,77.623321,3,1,0,assault,3
13.00012,77.689667,8,0,0,vehicle_theft,2
12.929295,77.541576,19,6,1,theft,1
12.971933,77.642474,18,5,1,vehicle_theft,2
12.844435,77.663413,22,6,1,vehicle_theft,1
12.985892,77.61419,9,3,0,theft,1
12.980693,77.621844,2,6,1,theft,1
12.934405,77.616032,23,1,0,theft,2
12.97453,77.607005,8,1,0,assault,3
12.938227,77.551709,17,6,1,vehicle_theft,2
13.018054,77.699036,10,3,0,theft,2
12.933438,77.619593,18,2,0,theft,1
13.034196,77.592658,17,4,0,theft,2
12.96783,77.578914,20,6,1,theft,1
12.961943,77.578815,19,0,0,theft,1
13.007399,77.554927,23,4,0,theft,1
12.984075,77.60664,17,0,0,assault,3
12.962885,77.576431,12,0,0,harassment,1
12.976134,77.637284,22,1,0,theft,1
12.977707,77.623487,1,0,0,assault,3
12.90552,77.619002,20,3,0,vehicle_theft,3
12.998099,77.557597,6,3,0,theft,1
12.974902,77.572977,20,5,1,theft,1
12.976205,77.560652,14,4,0,theft,1
12.840852,77.667849,2,5,1,vehicle_theft,2
12.904726,77.611855,23,2,0,assault,3
12.910632,77.643936,11,1,0,burglary,2
12.932108,77.619061,12,1,0,theft,1
12.928189,77.546703,1,5,1,theft,1
12.934919,77.621976,23,5,1,theft,2
12.957887,77.543095,1,1,0,burglary,1
13.000051,77.568821,12,0,0,fraud,2
12.969636,77.750094,2,0,0,vehicle_theft,2
12.986476,77.602336,23,1,0,theft,1
12.969539,77.580093,8,4,0,theft,1
12.839447,77.661614,1,2,0,theft,2
12.994447,77.696233,10,3,0,burglary,3
12.910985,77.602935,21,2,0,theft,1
12.973652,77.610684,2,6,1,harassment,2
12.970346,77.750571,20,4,0,theft,1
12.977538,77.6219,0,3,0,assault,3
13.033599,77.598752,4,4,0,burglary,2
12.976055,77.599016,20,6,1,assault,3
13.018612,77.528176,11,2,0,theft,2
12.857324,77.662519,1,0,0,theft,1
12.973849,77.565281,0,6,1,theft,3
12.964968,77.576265,17,5,1,theft,1
12.932362,77.579143,22,3,0,burglary,2
12.836777,77.451027,18,1,0,theft,1
12.971913,77.579357,12,4,0,theft,1
12.966372,77.577148,8,4,0,fraud,1
13.013375,77.575529,17,1,0,theft,1
12.974254,77.605689,0,6,1,assault,2
12.845155,77.660074,22,1,0,burglary,2
12.842132,77.668619,20,3,0,theft,1
12.925228,77.585482,2,0,0,theft,1
13.035247,77.596622,3,4,0,vehicle_theft,1
12.954711,77.692207,7,5,1,theft,2
13.018877,77.540586,8,0,0,assault,3
12.904567,77.584037,2,2,0,theft,1
12.982662,77.60242,22,5,1,harassment,1
12.907062,77.621817,19,0,0,vehicle_theft,2
13.098067,77.593691,8,4,0,vehicle_theft,1
12.847998,77.653346,23,0,0,vehicle_theft,1
12.924091,77.634224,19,3,0,vehicle_theft,1
12.969762,77.639535,2,5,1,theft,1
12.916634,77.610165,10,0,0,theft,1
12.950564,77.747741,2,3,0,vehicle_theft,2
12.9547,77.693565,17,0,0,vehicle_theft,2
13.02118,77.539282,8,0,0,theft,1
12.936901,77.619003,23,3,0,theft,2
12.972917,77.496721,13,1,0,vehicle_theft,1
12.948471,77.573674,2,5,1,burglary,2
13.08886,77.630157,21,0,0,fraud,1
12.946536,77.614071,23,5,1,vehicle_theft,3
12.884453,77.536176,13,2,0,assault,2
12.968895,77.580418,7,3,0,theft,2
12.921387,77.540336,18,3,0,theft,2
12.95221,77.695199,8,6,1,theft,1
13.101185,77.59726,22,1,0,theft,1
12.977223,77.749741,4,0,0,fraud,1
12.97027,77.640344,0,2,0,harassment,1
13.034626,77.543108,22,0,0,theft,1
13.031627,77.597216,20,4,0,assault,3
12.97754,77.562906,20,2,0,theft,1
12.976402,77.570226,15,4,0,theft,1
13.009654,77.689011,19,0,0,assault,3
12.901367,77.584681,2,4,0,vehicle_theft,3
13.007956,77.700043,13,1,0,vehicle_theft,1
12.970028,77.641998,21,0,0,assault,3
12.975453,77.569948,16,5,1,theft,1
12.928825,77.620119,6,2,0,theft,2
13.029615,77.541385,4,5,1,assault,3
13.030041,77.538731,12,2,0,theft,2
12.956832,77.568843,20,2,0,theft,1
12.999449,77.747568,3,6,1,theft,1
12.988512,77.598861,11,5,1,assault,3
12.993369,77.555856,2,1,0,theft,1
12.994443,77.554006,21,0,0,theft,1
13.008007,77.557843,14,0,0,burglary,1
12.914054,77.636572,21,3,0,burglary,2
12.937554,77.539808,0,0,0,theft,1
12.880913,77.657467,5,6,1,fraud,2
12.981885,77.625756,22,5,1,harassment,1
12.958578,77.701449,21,6,1,vehicle_theft,2
13.013098,77.710425,6,0,0,vehicle_theft,3
12.922229,77.543949,14,6,1,burglary,1
12.971126,77.529618,17,6,1,burglary,2
12.945253,77.707337,19,4,0,burglary,3
12.996025,77.56225,18,1,0,assault,3
12.915807,77.649501,16,2,0,burglary,1
12.916186,77.643834,23,0,0,burglary,1
12.975258,77.544294,17,5,1,vehicle_theft,1
12.956338,77.575427,15,2,0,theft,1
12.84197,77.658554,23,0,0,vehicle_theft,2
13.124194,77.686025,23,2,0,theft,2
13.035612,77.599776,22,5,1,vehicle_theft,2
12.934455,77.625029,6,4,0,vehicle_theft,2
12.982201,77.637881,3,0,0,vehicle_theft,3
12.926936,77.619418,5,0,0,harassment,2
12.927143,77.587902,17,2,0,burglary,2
12.913854,77.611321,2,5,1,theft,2
12.976431,77.636997,23,5,1,vehicle_theft,3
12.967973,77.578999,13,1,0,theft,2
12.982672,77.624274,0,3,0,theft,1
12.969846,77.584598,14,1,0,theft,1
12.975694,77.567605,18,3,0,theft,2
12.936136,77.630752,23,0,0,theft,1
12.926735,77.54717,2,3,0,burglary,2
12.984276,77.605232,13,6,1,theft,2
12.965415,77.576452,13,1,0,theft,1
13.052619,77.490393,10,3,0,harassment,1
12.878023,77.480994,7,0,0,harassment,1
13.080078,77.489765,1,0,0,vehicle_theft,1
12.975686,77.739321,1,5,1,burglary,1
12.986854,77.610392,6,6,1,theft,1
12.981113,77.757891,12,2,0,burglary,2
12.965644,77.529317,22,4,0,burglary,3
12.984668,77.608002,17,5,1,assault,3
12.927728,77.632232,22,1,0,theft,1
12.905117,77.649647,8,3,0,fraud,1
12.971602,77.637578,11,4,0,assault,3
12.965591,77.578202,20,0,0,theft,1
12.961278,77.576573,17,5,1,theft,2
12.972579,77.581438,7,3,0,theft,1
13.061971,77.704033,0,1,0,burglary,1
13.037507,77.524643,4,2,0,burglary,2
12.966264,77.574263,9,5,1,theft,1
12.975133,77.627411,1,6,1,assault,3
12.908171,77.585539,17,4,0,theft,1
12.928902,77.586383,23,5,1,fraud,1
12.993464,77.546701,21,3,0,theft,1
12.935545,77.588376,20,6,1,theft,1
13.102356,77.595841,5,4,0,vehicle_theft,1
12.905704,77.585053,18,1,0,burglary,2
12.974322,77.603824,1,3,0,assault,2
12.969546,77.578137,12,5,1,theft,1
12.983966,77.598835,2,6,1,harassment,1
12.979707,77.564776,1,1,0,harassment,1
13.039958,77.524366,21,4,0,theft,1
12.907233,77.64706,20,2,0,vehicle_theft,2
12.929824,77.584811,11,4,0,theft,1
12.981746,77.57319,17,1,0,assault,3
13.105953,77.599704,1,6,1,vehicle_theft,2
13.025089,77.732576,9,5,1,burglary,1
12.983065,77.623649,7,1,0,assault,3
12.913325,77.611783,20,5,1,theft,1
12.983119,77.627828,23,6,1,theft,1
12.977044,77.639567,20,5,1,theft,1
12.838459,77.664023,9,6,1,vehicle_theft,2
12.986106,77.531905,10,4,0,theft,1
12.924192,77.61398,21,5,1,burglary,2
12.956817,77.696943,17,6,1,vehicle_theft,2
13.026679,77.515291,21,1,0,burglary,2
13.033099,77.51979,2,0,0,theft,1
12.927825,77.559898,23,6,1,burglary,2
12.900339,77.610837,10,5,1,theft,2
13.011736,77.686323,19,1,0,theft,1
12.943099,77.610911,23,0,0,theft,1
12.933111,77.571511,18,0,0,theft,1
12.833032,77.6516,0,5,1,burglary,3
12.96464,77.635552,22,4,0,theft,1
12.931033,77.554367,8,0,0,burglary,2
12.973933,77.641156,9,5,1,theft,1
12.968323,77.585685,15,2,0,theft,1
12.973351,77.739514,2,4,0,burglary,1
12.920679,77.604669,21,5,1,theft,1
13.02709,77.555497,17,6,1,theft,1
12.927783,77.545779,18,1,0,theft,1
12.928608,77.581654,23,5,1,burglary,1
12.948923,77.576431,3,1,0,harassment,1
13.028492,77.540096,15,5,1,vehicle_theft,2
12.967447,77.578325,23,4,0,theft,1
13.064399,77.528987,20,1,0,burglary,1
12.955992,77.711751,16,5,1,assault,2
12.970379,77.603759,0,1,0,theft,1
13.039576,77.523058,1,0,0,theft,1
12.831546,77.572706,12,3,0,assault,2
12.964087,77.577769,11,2,0,theft,1
12.997399,77.705693,11,0,0,vehicle_theft,2
12.977078,77.62594,23,1,0,assault,3
12.936115,77.627708,3,6,1,theft,2
12.986986,77.573612,11,2,0,theft,1
13.037582,77.600446,22,4,0,vehicle_theft,2
12.96742,77.754434,19,4,0,vehicle_theft,3
12.845293,77.661121,22,1,0,vehicle_theft,2
12.977629,77.572958,19,6,1,fraud,1
12.984746,77.605502,9,6,1,theft,1
12.938333,77.632067,3,6,1,theft,1
12.979645,77.574643,14,1,0,fraud,1
12.974552,77.56874,15,3,0,harassment,2
12.975047,77.572087,15,3,0,theft,1
12.972524,77.613403,23,6,1,assault,3
13.105717,77.58228,5,6,1,theft,1
12.916293,77.623922,3,3,0,theft,1
12.93688,77.588586,1,4,0,burglary,2
13.044154,77.611202,19,4,0,theft,1
12.917288,77.77228,15,2,0,harassment,2
13.035306,77.597095,7,0,0,theft,1
13.065337,77.63837,14,3,0,theft,1
12.862439,77.701588,22,6,1,theft,2
12.967944,77.755093,0,5,1,fraud,2
12.935272,77.621656,23,1,0,theft,1
13.026854,77.54005,14,4,0,theft,2
12.906752,77.621838,1,0,0,vehicle_theft,2
12.852591,77.65856,3,3,0,theft,2
12.980434,77.570558,12,3,0,fraud,1
12.971839,77.611238,22,5,1,harassment,1
12.988724,77.608463,12,4,0,assault,3
12.912975,77.636781,22,6,1,theft,1
12.977309,77.60473,0,2,0,harassment,1
12.978178,77.619792,2,3,0,theft,1
12.854296,77.671572,4,1,0,theft,1
12.922725,77.551397,13,4,0,vehicle_theft,1
12.921946,77.546044,23,3,0,theft,1
12.974732,77.759634,1,1,0,burglary,2
12.968787,77.639671,23,5,1,assault,3
12.964884,77.754325,4,1,0,burglary,2
12.968042,77.61267,23,6,1,assault,3
12.915953,77.609935,21,0,0,theft,1
12.973548,77.57023,1,3,0,theft,1
12.928545,77.584127,3,5,1,fraud,1
12.989488,77.605646,13,2,0,theft,2
12.936822,77.583111,20,4,0,theft,1
12.968524,77.579001,23,2,0,theft,2
12.952932,77.579153,19,0,0,assault,2
12.994127,77.589367,13,4,0,theft,1
13.000144,77.574564,11,4,0,theft,1
12.971872,77.640826,0,1,0,assault,3
12.925795,77.548441,12,4,0,theft,2
12.972822,77.634344,22,6,1,theft,1
13.005138,77.573415,19,0,0,fraud,1
12.932304,77.542923,11,6,1,vehicle_theft,3
12.97252,77.641403,3,1,0,theft,1
12.984973,77.605195,13,1,0,theft,2
12.972037,77.565213,16,2,0,theft,1
12.916464,77.606529,19,6,1,harassment,1
12.971162,77.529934,2,3,0,vehicle_theft,2
12.961125,77.580951,12,0,0,theft,1
12.914253,77.610853,3,1,0,harassment,1
12.982009,77.620846,1,3,0,harassment,1
12.969224,77.52836,19,3,0,theft,1
12.965378,77.641693,3,0,0,harassment,2
13.012038,77.689902,16,5,1,vehicle_theft,2
13.130718,77.500559,17,5,1,harassment,1
12.841547,77.657279,15,2,0,burglary,2
13.058881,77.595206,4,3,0,theft,2
12.907094,77.620241,10,0,0,theft,1
13.09117,77.598018,23,4,0,burglary,3
13.008092,77.713691,4,2,0,theft,1
12.972068,77.638079,23,1,0,vehicle_theft,2
12.979309,77.531024,19,4,0,burglary,2
12.968423,77.612344,0,5,1,harassment,1
13.006753,77.571521,22,4,0,theft,1
12.974009,77.606766,4,5,1,harassment,1
12.990971,77.549824,17,3,0,theft,1
13.01192,77.547862,12,4,0,harassment,1
12.966807,77.579566,12,4,0,theft,1
12.898478,77.588053,17,5,1,theft,2
12.911108,77.582173,20,1,0,burglary,3
12.976757,77.757034,1,3,0,burglary,2
13.099087,77.599453,20,2,0,vehicle_theft,1
12.962507,77.575829,11,5,1,fraud,2
12.907539,77.584844,16,4,0,burglary,2
12.854483,77.650643,23,5,1,theft,1
13.006046,77.56584,5,1,0,theft,1
12.926917,77.549511,22,2,0,theft,1
12.976409,77.571134,4,5,1,theft,2
12.913196,77.587364,17,3,0,theft,2
12.972356,77.530865,16,2,0,theft,1
12.899404,77.621166,17,3,0,vehicle_theft,2
12.937574,77.622352,5,3,0,harassment,1
12.969281,77.527293,17,0,0,burglary,2
12.955155,77.702626,8,1,0,vehicle_theft,2
12.983806,77.623798,10,6,1,assault,3
13.003951,77.572836,17,0,0,theft,2
12.940328,77.632237,4,1,0,theft,1
12.956567,77.701051,16,0,0,vehicle_theft,2
12.932863,77.628642,16,5,1,harassment,2
12.920822,77.588848,22,5,1,burglary,2
12.849328,77.66061,21,5,1,theft,1
12.964493,77.752492,16,2,0,theft,1
12.922062,77.540016,19,0,0,vehicle_theft,2
12.980779,77.6203,0,5,1,assault,2
12.972737,77.609,1,5,1,assault,2
13.094647,77.713393,14,3,0,vehicle_theft,1
12.958261,77.575492,8,6,1,harassment,2
13.004008,77.574113,9,4,0,burglary,3
12.974737,77.715032,5,3,0,assault,1
12.968076,77.608662,18,1,0,assault,3
12.992344,77.616631,8,4,0,assault,2
12.934159,77.623907,23,6,1,vehicle_theft,1
12.887531,77.627139,19,5,1,vehicle_theft,2
12.929376,77.576881,12,2,0,fraud,1
12.972322,77.603131,1,6,1,assault,3
12.934456,77.544207,1,0,0,theft,1
12.952744,77.691337,13,1,0,burglary,3
12.96659,77.577281,9,3,0,theft,1
13.035337,77.593946,12,2,0,assault,3
13.000616,77.557258,16,3,0,theft,1
12.972542,77.635139,14,0,0,vehicle_theft,2
12.973221,77.603914,0,2,0,harassment,1
12.973075,77.641179,4,5,1,theft,1
13.100279,77.588781,18,0,0,vehicle_theft,2
12.986874,77.605393,13,4,0,harassment,1
13.009503,77.701414,17,4,0,vehicle_theft,3
12.972188,77.607948,19,5,1,assault,3
12.971889,77.580147,15,6,1,theft,1
12.997478,77.698576,3,0,0,vehicle_theft,3
13.029196,77.540024,16,6,1,vehicle_theft,2
12.849455,77.684016,7,3,0,vehicle_theft,2
12.995515,77.573852,17,2,0,fraud,1
12.977101,77.571019,6,0,0,harassment,1
12.983083,77.573453,14,6,1,harassment,1
12.960877,77.575587,11,2,0,harassment,2
12.956266,77.700669,9,6,1,vehicle_theft,1
12.989473,77.50648,7,0,0,vehicle_theft,1
12.929472,77.582936,1,2,0,fraud,2
12.974245,77.608976,0,3,0,assault,3
12.905806,77.63881,21,4,0,vehicle_theft,2
12.937132,77.625737,7,1,0,theft,2
12.914346,77.57735,19,4,0,theft,1
12.964541,77.614311,4,5,1,theft,1
13.028876,77.513446,3,3,0,vehicle_theft,2
12.905869,77.617838,9,3,0,theft,1
12.983297,77.621954,3,1,0,assault,3
12.985221,77.619723,3,0,0,theft,1
12.974216,77.747806,2,2,0,burglary,1
12.976096,77.694841,15,4,0,vehicle_theft,3
12.96653,77.579198,21,5,1,theft,1
12.992018,77.455471,5,5,1,fraud,1
12.973749,77.70899,17,1,0,burglary,2
12.926955,77.546571,15,2,0,vehicle_theft,2
12.966042,77.572841,18,5,1,theft,1
12.906474,77.615312,7,0,0,vehicle_theft,1
13.007366,77.568133,10,6,1,theft,1
12.954986,77.701592,20,4,0,vehicle_theft,2
12.915827,77.585954,18,0,0,theft,1
12.985563,77.607059,17,2,0,assault,3
12.971616,77.581072,17,5,1,harassment,1
12.974338,77.607309,3,4,0,assault,3
12.94615,77.763343,9,0,0,harassment,2
12.963168,77.574006,3,3,0,theft,1
12.912423,77.631795,1,3,0,theft,1
12.956306,77.706663,7,1,0,burglary,2
12.921616,77.620842,21,6,1,assault,3
12.986468,77.624258,18,3,0,assault,3
13.023457,77.744047,5,2,0,fraud,1
12.985831,77.609093,17,4,0,harassment,2
12.911912,77.641495,20,0,0,vehicle_theft,1
12.924019,77.555189,19,6,1,theft,1
12.977571,77.558941,20,1,0,burglary,1
12.917616,77.641359,19,0,0,burglary,2
13.096891,77.59491,8,0,0,vehicle_theft,2
13.001387,77.569111,6,5,1,theft,1
13.05551,77.579687,8,3,0,theft,1
12.974906,77.609787,1,5,1,assault,3
12.90488,77.59289,15,0,0,burglary,1
12.935159,77.621426,3,4,0,harassment,2
12.905735,77.619623,18,4,0,assault,3
12.933831,77.551461,20,0,0,vehicle_theft,1
12.964742,77.63621,3,0,0,theft,1
12.886369,77.464205,18,3,0,vehicle_theft,2
12.910438,77.617145,13,5,1,vehicle_theft,1
12.973905,77.534722,0,0,0,burglary,2
12.971069,77.642772,2,6,1,assault,3
12.967844,77.580273,14,2,0,theft,2
13.014225,77.69513,19,4,0,vehicle_theft,3
12.97153,77.749795,22,3,0,vehicle_theft,2
12.981731,77.606006,22,0,0,harassment,1
13.099311,77.596082,12,0,0,vehicle_theft,2
13.038993,77.597641,7,5,1,vehicle_theft,2
12.961581,77.575759,8,2,0,theft,1
12.937997,77.635878,23,5,1,assault,2
12.923479,77.582247,21,5,1,burglary,2
12.998086,77.547072,20,6,1,burglary,2
12.970501,77.752218,23,5,1,burglary,2
12.909979,77.638366,20,6,1,burglary,2
13.003857,77.55067,12,0,0,theft,1
12.97758,77.625093,3,0,0,harassment,1
13.054195,77.77063,8,5,1,assault,1
12.979133,77.573292,14,3,0,theft,1
12.963277,77.576932,15,5,1,theft,1
12.978118,77.626404,1,5,1,theft,2
13.007034,77.557571,10,5,1,theft,1
12.920654,77.586884,16,2,0,theft,1
12.971186,77.57062,14,1,0,theft,1
12.967618,77.573499,16,6,1,theft,1
12.904664,77.608471,2,6,1,burglary,1
12.906843,77.589968,18,1,0,vehicle_theft,2
13.102338,77.591708,22,0,0,vehicle_theft,3
12.939392,77.629985,5,3,0,theft,1
12.968096,77.641696,23,6,1,assault,2
12.970585,77.563899,15,2,0,theft,2
12.931908,77.618703,0,4,0,harassment,1
12.92681,77.552766,15,4,0,theft,1
13.03127,77.530915,0,3,0,vehicle_theft,2
12.942825,77.620641,0,3,0,theft,1
12.974155,77.531404,4,1,0,vehicle_theft,3
13.015111,77.693428,17,0,0,vehicle_theft,2
12.933205,77.588314,18,6,1,theft,1
12.936403,77.587136,15,0,0,burglary,2
12.968273,77.606902,22,1,0,harassment,1
13.028004,77.540457,18,0,0,assault,3
12.907444,77.6277,21,4,0,assault,3
13.031653,77.538224,10,1,0,assault,3
12.980927,77.568228,9,6,1,assault,3
12.962158,77.568357,3,2,0,theft,1
12.968244,77.56529,14,0,0,theft,1
12.955596,77.704232,9,5,1,vehicle_theft,1
12.965415,77.576551,19,5,1,theft,1
12.974653,77.606722,1,5,1,harassment,1
12.988919,77.615038,22,3,0,harassment,1
12.979855,77.615494,10,0,0,theft,1
12.930003,77.582083,23,6,1,theft,1
12.975022,77.606979,5,6,1,harassment,1
12.966224,77.575163,11,3,0,theft,2
12.965196,77.63969,23,6,1,harassment,1
13.002334,77.570054,13,6,1,theft,2
12.954854,77.698578,11,3,0,theft,1
12.9068,77.642116,5,3,0,fraud,1
12.850948,77.653301,6,0,0,theft,1
12.996988,77.557557,9,2,0,assault,3
13.031074,77.533356,10,3,0,theft,1
12.926518,77.547851,22,0,0,theft,2
12.977714,77.765125,23,5,1,vehicle_theft,2
12.966117,77.574752,10,5,1,theft,1
12.957569,77.58079,13,0,0,theft,1
12.842997,77.656515,7,4,0,burglary,1
12.928859,77.550611,21,6,1,theft,1
12.974584,77.567713,15,2,0,harassment,2
12.965215,77.581979,18,6,1,theft,1
12.969347,77.748722,22,6,1,vehicle_theft,1
